trial,status,mode,task_id,task_index,task_title,score,checklist_quality,source_evidence_recall,domain_rule_recall,evidence_recall,continuity_recall,memory_recall,memory_precision,memory_tokens_used,continuity_per_memory_token,irrelevant_memory_used,token_efficiency,latency_efficiency,contradiction_penalty,checklist_hit_count,checklist_total,source_evidence_hit_count,source_evidence_total,domain_rule_hit_count,domain_rule_total,evidence_hit_count,evidence_total,continuity_hit_count,continuity_total,contradiction_hit_count,prompt_tokens,latency_seconds,memory_items_used,retrieved_sources,memory_task_ids_used,selected_memory_ids,error
3,ok,dag,T06,6,Generate training plans,66.91695013408743,57.14285714285714,100.0,100.0,100.0,54.54545454545454,,,0,,,89.91111111111111,77.10857762230768,0,4,7,1,1,3,3,4,4,6,11,0,454,20.602280139923096,0,"['02_behavior_science', '07_content', '01_product_principles']",[],[],
3,ok,cag,T06,6,Generate training plans,60.610879775805564,42.857142857142854,0.0,66.66666666666666,33.33333333333333,90.9090909090909,100.0,45.83333333333333,228,0.43859649122807015,0,85.02222222222223,82.55926185184055,0,3,7,0,1,2,3,2,4,10,11,0,674,15.696664333343506,5,"['02_behavior_science', '07_content', '01_product_principles']","['T05', 'T01', 'T04', 'T02', 'T03']","['M03_00005', 'M03_00001', 'M03_00004', 'M03_00002', 'M03_00003']",
3,ok,rag,T07,7,Add session execution states,62.33665481438299,87.5,83.33333333333334,83.33333333333334,83.33333333333334,27.27272727272727,,,0,,,91.06666666666666,76.68972386254205,0,7,8,5,6,5,6,10,12,3,11,0,402,20.979248523712158,0,"['04_session_workflows', '07_content', '01_product_principles']",[],[],
3,ok,dag,T07,7,Add session execution states,54.31813237301991,75.0,83.33333333333334,83.33333333333334,83.33333333333334,18.181818181818183,,,0,,,90.4,64.14051002926297,0,6,8,5,6,5,6,10,12,2,11,0,432,32.27354097366333,0,"['04_session_workflows', '07_content', '01_product_principles']",[],[],
3,ok,cag,T07,7,Add session execution states,79.86425171136375,75.0,83.33333333333334,83.33333333333334,83.33333333333334,81.81818181818183,100.0,36.666666666666664,275,0.36363636363636365,0,84.46666666666667,79.23123174243503,0,6,8,5,6,5,6,10,12,9,11,0,699,18.69189143180847,6,"['04_session_workflows', '07_content', '01_product_principles']","['T06', 'T01', 'T04', 'T03', 'T02', 'T05']","['M03_00006', 'M03_00001', 'M03_00004', 'M03_00003', 'M03_00002', 'M03_00005']",
3,ok,rag,T08,8,Track rewards and recovery,39.55475677110278,50.0,75.0,75.0,75.0,7.142857142857142,,,0,,,91.02222222222223,78.73916917377048,0,3,6,3,4,3,4,6,8,1,14,0,404,19.134747743606567,0,"['04_session_workflows', '07_content', '01_product_principles']",[],[],
3,ok,dag,T08,8,Track rewards and recovery,56.25979824670156,66.66666666666666,50.0,50.0,50.0,50.0,,,0,,,90.35555555555555,68.95760244793362,0,4,6,2,4,2,4,4,8,7,14,0,434,27.93815779685974,0,"['04_session_workflows', '07_content', '01_product_principles']",[],[],
3,ok,cag,T08,8,Track rewards and recovery,50.31157030320547,50.0,25.0,25.0,25.0,64.28571428571429,100.0,38.88888888888889,316,0.31645569620253167,0,83.51111111111112,76.21734778086345,0,3,6,1,4,1,4,2,8,9,14,0,742,21.4043869972229,7,"['04_session_workflows', '07_content', '01_product_principles']","['T07', 'T01', 'T04', 'T06', 'T02', 'T03', 'T05']","['M03_00007', 'M03_00001', 'M03_00004', 'M03_00006', 'M03_00002', 'M03_00003', 'M03_00005']",
3,ok,rag,T09,9,Create reminder policy,28.695893790562945,16.666666666666664,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,,,0,,,91.62222222222223,77.96715683407254,0,1,6,1,3,1,3,2,6,4,12,0,377,19.829558849334717,0,"['01_product_principles', '06_testing', '03_local_data']",[],[],
3,ok,dag,T09,9,Create reminder policy,19.569248968866138,0.0,33.33333333333333,33.33333333333333,33.33333333333333,25.0,,,0,,,90.95555555555556,65.96934133105808,0,0,6,1,3,1,3,2,6,3,12,0,407,30.62759280204773,0,"['01_product_principles', '06_testing', '03_local_data']",[],[],
3,ok,cag,T09,9,Create reminder policy,31.980013638390435,16.666666666666664,33.33333333333333,33.33333333333333,33.33333333333333,41.66666666666667,100.0,30.76923076923077,362,0.27624309392265195,0,83.08888888888889,81.57914161682129,0,1,6,1,3,1,3,2,6,5,12,0,761,16.57877254486084,8,"['01_product_principles', '06_testing', '03_local_data']","['T04', 'T01', 'T03', 'T02', 'T08', 'T07', 'T06', 'T05']","['M03_00004', 'M03_00001', 'M03_00003', 'M03_00002', 'M03_00008', 'M03_00007', 'M03_00006', 'M03_00005']",
3,ok,rag,T10,10,Build progress snapshots,21.060206318249776,16.666666666666664,33.33333333333333,33.33333333333333,33.33333333333333,14.285714285714285,,,0,,,91.26666666666667,76.65872706307304,0,1,6,1,3,1,3,2,6,2,14,0,393,21.007145643234253,0,"['04_session_workflows', '07_content', '01_product_principles']",[],[],
3,ok,dag,T10,10,Build progress snapshots,12.575101268147664,0.0,33.33333333333333,33.33333333333333,33.33333333333333,7.142857142857142,,,0,,,90.60000000000001,81.19584110048082,0,0,6,1,3,1,3,2,6,1,14,0,423,16.92374300956726,0,"['04_session_workflows', '07_content', '01_product_principles']",[],[],
3,ok,cag,T10,10,Build progress snapshots,30.030390935564796,33.33333333333333,0.0,0.0,0.0,42.857142857142854,100.0,34.146341463414636,406,0.24630541871921183,0,81.75555555555556,73.66449038187663,0,2,6,0,3,0,3,0,6,6,14,0,821,23.701958656311035,9,"['04_session_workflows', '07_content', '01_product_principles']","['T09', 'T08', 'T07', 'T01', 'T04', 'T02', 'T05', 'T03', 'T06']","['M03_00009', 'M03_00008', 'M03_00007', 'M03_00001', 'M03_00004', 'M03_00002', 'M03_00005', 'M03_00003', 'M03_00006']",
3,ok,rag,T11,11,Support multiple dogs,26.589803398874068,16.666666666666664,66.66666666666666,66.66666666666666,66.66666666666666,8.333333333333332,,,0,,,91.37777777777778,67.60256210962932,0,1,6,2,3,2,3,4,6,1,12,0,388,29.157694101333618,0,"['01_product_principles', '06_testing', '04_session_workflows']",[],[],
3,ok,dag,T11,11,Support multiple dogs,18.674750917646616,16.666666666666664,33.33333333333333,33.33333333333333,33.33333333333333,8.333333333333332,,,0,,,90.71111111111111,76.76398065355089,0,1,6,1,3,1,3,2,6,1,12,0,418,20.9124174118042,0,"['01_product_principles', '06_testing', '04_session_workflows']",[],[],
3,ok,cag,T11,11,Support multiple dogs,63.510862734052864,33.33333333333333,100.0,100.0,100.0,66.66666666666666,100.0,28.57142857142857,455,0.21978021978021978,0,80.77777777777779,70.30849562750923,0,2,6,3,3,3,3,6,6,8,12,0,865,26.7223539352417,10,"['01_product_principles', '06_testing', '04_session_workflows']","['T10', 'T01', 'T09', 'T04', 'T08', 'T02', 'T07', 'T03', 'T05', 'T06']","['M03_00010', 'M03_00001', 'M03_00009', 'M03_00004', 'M03_00008', 'M03_00002', 'M03_00007', 'M03_00003', 'M03_00005', 'M03_00006']",
3,ok,rag,T12,12,Add safety boundaries,14.923050265418157,16.666666666666664,0.0,0.0,0.0,18.75,,,0,,,91.06666666666666,84.57169320848253,0,1,6,0,4,0,4,0,8,3,16,0,402,13.885476112365723,0,"['02_behavior_science', '01_product_principles', '06_testing']",[],[],
3,ok,dag,T12,12,Add safety boundaries,0.0,16.666666666666664,0.0,0.0,0.0,12.5,,,0,,,90.4,77.29018343819513,15.0,1,6,0,4,0,4,0,8,2,16,1,432,20.43883490562439,0,"['02_behavior_science', '01_product_principles', '06_testing']",[],[],
3,ok,cag,T12,12,Add safety boundaries,32.89279573663076,33.33333333333333,0.0,0.0,0.0,50.0,100.0,35.55555555555556,492,0.2032520325203252,0,79.62222222222222,76.3240181075202,0,2,6,0,4,0,4,0,8,8,16,0,917,21.30838370323181,11,"['02_behavior_science', '01_product_principles', '06_testing']","['T10', 'T01', 'T06', 'T08', 'T11', 'T09', 'T04', 'T07', 'T05', 'T02', 'T03']","['M03_00010', 'M03_00001', 'M03_00006', 'M03_00008', 'M03_00011', 'M03_00009', 'M03_00004', 'M03_00007', 'M03_00005', 'M03_00002', 'M03_00003']",
3,ok,rag,T13,13,Generate training content,39.506602990219015,50.0,100.0,100.0,100.0,29.411764705882355,,,0,,,90.73333333333333,83.4563774532742,15.0,3,6,3,3,3,3,6,6,5,17,1,417,14.889260292053223,0,"['07_content', '01_product_principles', '02_behavior_science']",[],[],
3,ok,dag,T13,13,Generate training content,12.100666151963026,16.666666666666664,33.33333333333333,33.33333333333333,33.33333333333333,29.411764705882355,,,0,,,90.06666666666668,76.86269362767537,15.0,1,6,1,3,1,3,2,6,5,17,1,447,20.823575735092163,0,"['07_content', '01_product_principles', '02_behavior_science']",[],[],
3,ok,cag,T13,13,Generate training content,67.02214565004087,66.66666666666666,100.0,100.0,100.0,47.05882352941176,100.0,35.41666666666667,543,0.1841620626151013,0,78.17777777777778,75.01717938317192,0,4,6,3,3,3,3,6,6,8,17,0,982,22.484538555145264,12,"['07_content', '01_product_principles', '02_behavior_science']","['T10', 'T01', 'T06', 'T12', 'T09', 'T11', 'T04', 'T07', 'T03', 'T02', 'T08', 'T05']","['M03_00010', 'M03_00001', 'M03_00006', 'M03_00012', 'M03_00009', 'M03_00011', 'M03_00004', 'M03_00007', 'M03_00003', 'M03_00002', 'M03_00008', 'M03_00005']",
3,ok,rag,T14,14,Add portable import export,48.44808805175856,50.0,75.0,75.0,75.0,29.411764705882355,,,0,,,91.66666666666666,76.67155027389526,0,3,6,3,4,3,4,6,8,5,17,0,375,20.995604753494263,0,"['06_testing', '03_local_data', '01_product_principles']",[],[],
3,ok,dag,T14,14,Add portable import export,23.95020980168012,16.666666666666664,50.0,50.0,50.0,11.76470588235294,,,0,,,91.0,66.76607820722792,0,1,6,2,4,2,4,4,8,2,17,0,405,29.910529613494873,0,"['06_testing', '03_local_data', '01_product_principles']",[],[],
3,ok,cag,T14,14,Add portable import export,66.0967494403303,50.0,100.0,100.0,100.0,58.82352941176471,100.0,33.33333333333333,598,0.16722408026755853,0,77.88888888888889,78.84487867355347,0,3,6,4,4,4,4,8,8,10,17,0,995,19.03960919380188,13,"['06_testing', '03_local_data', '01_product_principles']","['T04', 'T10', 'T01', 'T03', 'T11', 'T09', 'T13', 'T07', 'T02', 'T08', 'T05', 'T06', 'T12']","['M03_00004', 'M03_00010', 'M03_00001', 'M03_00003', 'M03_00011', 'M03_00009', 'M03_00013', 'M03_00007', 'M03_00002', 'M03_00008', 'M03_00005', 'M03_00006', 'M03_00012']",
3,ok,rag,T15,15,Define mobile UX routes,42.307588412883234,37.5,66.66666666666666,66.66666666666666,66.66666666666666,29.411764705882355,,,0,,,91.17777777777778,88.1104752752516,0,3,8,2,3,2,3,4,6,5,17,0,397,10.70057225227356,0,"['01_product_principles', '07_content', '05_safety']",[],[],
3,ok,dag,T15,15,Define mobile UX routes,39.82142352423325,37.5,66.66666666666666,66.66666666666666,66.66666666666666,23.52941176470588,,,0,,,90.5111111111111,75.45477072397868,0,3,8,2,3,2,3,4,6,4,17,0,427,22.09070634841919,0,"['01_product_principles', '07_content', '05_safety']",[],[],
3,ok,cag,T15,15,Define mobile UX routes,63.22888066105437,37.5,66.66666666666666,66.66666666666666,66.66666666666666,82.35294117647058,100.0,32.075471698113205,652,0.15337423312883436,0,76.2,77.5704190466139,0,3,8,2,3,2,3,4,6,14,17,0,1071,20.186622858047485,14,"['01_product_principles', '07_content', '05_safety']","['T01', 'T10', 'T14', 'T04', 'T02', 'T07', 'T11', 'T09', 'T05', 'T13', 'T08', 'T06', 'T03', 'T12']","['M03_00001', 'M03_00010', 'M03_00014', 'M03_00004', 'M03_00002', 'M03_00007', 'M03_00011', 'M03_00009', 'M03_00005', 'M03_00013', 'M03_00008', 'M03_00006', 'M03_00003', 'M03_00012']",
3,ok,rag,T16,16,Handle complex edge cases,42.375141528265814,50.0,100.0,50.0,75.0,14.285714285714285,,,0,,,91.26666666666667,74.81891473134358,0,3,6,2,2,1,2,3,4,3,21,0,393,22.66297674179077,0,"['02_behavior_science', '06_testing', '05_safety']",[],[],
3,ok,dag,T16,16,Handle complex edge cases,36.410509331309605,50.0,50.0,50.0,50.0,14.285714285714285,,,0,,,90.60000000000001,79.02236170238919,0,3,6,1,2,1,2,2,4,3,21,0,423,18.87987446784973,0,"['02_behavior_science', '06_testing', '05_safety']",[],[],
3,ok,cag,T16,16,Handle complex edge cases,59.84027927790747,66.66666666666666,100.0,100.0,100.0,66.66666666666666,100.0,36.206896551724135,694,0.1440922190201729,0,75.35555555555555,75.33903890185886,15.0,4,6,2,2,2,2,4,4,14,21,1,1109,22.194864988327026,15,"['02_behavior_science', '06_testing', '05_safety']","['T10', 'T11', 'T14', 'T12', 'T15', 'T01', 'T09', 'T13', 'T04', 'T08', 'T02', 'T07', 'T05', 'T03', 'T06']","['M03_00010', 'M03_00011', 'M03_00014', 'M03_00012', 'M03_00015', 'M03_00001', 'M03_00009', 'M03_00013', 'M03_00004', 'M03_00008', 'M03_00002', 'M03_00007', 'M03_00005', 'M03_00003', 'M03_00006']",
3,ok,rag,T17,17,Create testing strategy,48.37884449587927,66.66666666666666,100.0,100.0,100.0,0.0,,,0,,,93.77777777777779,77.44000514348348,0,4,6,4,4,4,4,8,8,0,18,0,280,20.303995370864868,0,"['06_testing', '07_content']",[],[],
3,ok,dag,T17,17,Create testing strategy,50.55581228786045,66.66666666666666,100.0,100.0,100.0,5.555555555555555,,,0,,,93.11111111111111,73.58122878604465,0,4,6,4,4,4,4,8,8,1,18,0,310,23.776894092559814,0,"['06_testing', '07_content']",[],[],
3,ok,cag,T17,17,Create testing strategy,53.122589200973515,33.33333333333333,75.0,75.0,75.0,55.55555555555556,100.0,30.508474576271187,749,0.13351134846461948,0,76.62222222222222,80.08114231957329,0,2,6,3,4,3,4,6,8,10,18,0,1052,17.926971912384033,16,"['06_testing', '07_content']","['T14', 'T10', 'T16', 'T15', 'T01', 'T13', 'T04', 'T11', 'T09', 'T07', 'T12', 'T02', 'T08', 'T05', 'T03', 'T06']","['M03_00014', 'M03_00010', 'M03_00016', 'M03_00015', 'M03_00001', 'M03_00013', 'M03_00004', 'M03_00011', 'M03_00009', 'M03_00007', 'M03_00012', 'M03_00002', 'M03_00008', 'M03_00005', 'M03_00003', 'M03_00006']",
3,ok,rag,T18,18,Define foraging source policy,0.0,33.33333333333333,0.0,0.0,0.0,4.545454545454546,,,0,,,90.62222222222222,83.23447704315186,15.0,2,6,0,3,0,1,0,4,1,22,1,422,15.08897066116333,0,"['07_content', '01_product_principles', '02_behavior_science']",[],[],
3,ok,dag,T18,18,Define foraging source policy,14.872648604768695,50.0,33.33333333333333,0.0,16.666666666666664,18.181818181818183,,,0,,,89.95555555555555,70.0365776485867,15.0,3,6,1,3,0,1,1,4,4,22,1,452,26.967080116271973,0,"['07_content', '01_product_principles', '02_behavior_science']",[],[],
3,ok,cag,T18,18,Define foraging source policy,23.564507757052027,16.666666666666664,0.0,0.0,0.0,40.909090909090914,100.0,36.666666666666664,806,0.12406947890818859,0,72.22222222222221,81.19825045267741,0,1,6,0,3,0,1,0,4,9,22,0,1250,16.921574592590332,17,"['07_content', '01_product_principles', '02_behavior_science']","['T17', 'T13', 'T10', 'T01', 'T16', 'T14', 'T15', 'T04', 'T11', 'T09', 'T07', 'T06', 'T12', 'T02', 'T08', 'T05', 'T03']","['M03_00017', 'M03_00013', 'M03_00010', 'M03_00001', 'M03_00016', 'M03_00014', 'M03_00015', 'M03_00004', 'M03_00011', 'M03_00009', 'M03_00007', 'M03_00006', 'M03_00012', 'M03_00002', 'M03_00008', 'M03_00005', 'M03_00003']",
3,ok,rag,T19,19,Optimize context layering,41.32956162516276,66.66666666666666,50.0,50.0,50.0,12.5,,,0,,,91.62222222222223,74.66727362738716,0,4,6,2,4,2,4,4,8,3,24,0,377,22.799453735351562,0,"['03_local_data', '06_testing', '01_product_principles']",[],[],
3,ok,dag,T19,19,Optimize context layering,48.9169981941647,66.66666666666666,75.0,75.0,75.0,16.666666666666664,,,0,,,90.95555555555556,67.41093052758112,0,4,6,3,4,3,4,6,8,4,24,0,407,29.330162525177002,0,"['03_local_data', '06_testing', '01_product_principles']",[],[],
3,ok,cag,T19,19,Optimize context layering,65.51395751900144,66.66666666666666,75.0,75.0,75.0,58.333333333333336,100.0,39.34426229508197,851,0.11750881316098707,0,72.22222222222221,79.17352967792087,0,4,6,3,4,3,4,6,8,14,24,0,1250,18.743823289871216,18,"['03_local_data', '06_testing', '01_product_principles']","['T17', 'T14', 'T15', 'T01', 'T16', 'T10', 'T04', 'T12', 'T11', 'T09', 'T13', 'T07', 'T02', 'T06', 'T05', 'T03', 'T08', 'T18']","['M03_00017', 'M03_00014', 'M03_00015', 'M03_00001', 'M03_00016', 'M03_00010', 'M03_00004', 'M03_00012', 'M03_00011', 'M03_00009', 'M03_00013', 'M03_00007', 'M03_00002', 'M03_00006', 'M03_00005', 'M03_00003', 'M03_00008', 'M03_00018']",
3,ok,rag,T20,20,Produce final build plan,29.23675143970982,55.55555555555556,50.0,0.0,25.0,6.451612903225806,,,0,,,94.97777777777779,81.74396117528279,0,5,9,2,4,0,1,2,5,2,31,0,226,16.430434942245483,0,['07_content'],[],[],
3,ok,dag,T20,20,Produce final build plan,27.91241619861425,55.55555555555556,50.0,0.0,25.0,3.225806451612903,,,0,,,94.31111111111112,79.0093617969089,0,5,9,2,4,0,1,2,5,1,31,0,256,18.891574382781982,0,['07_content'],[],[],
3,ok,cag,T20,20,Produce final build plan,59.37117451211458,66.66666666666666,75.0,100.0,87.5,35.483870967741936,100.0,49.2063492063492,902,0.11086474501108648,0,74.44444444444444,76.65150139066907,0,6,9,3,4,1,1,4,5,11,31,0,1150,21.013648748397827,19,['07_content'],"['T17', 'T14', 'T15', 'T02', 'T01', 'T10', 'T16', 'T03', 'T11', 'T09', 'T04', 'T19', 'T08', 'T07', 'T05', 'T13', 'T12', 'T18', 'T06']","['M03_00017', 'M03_00014', 'M03_00015', 'M03_00002', 'M03_00001', 'M03_00010', 'M03_00016', 'M03_00003', 'M03_00011', 'M03_00009', 'M03_00004', 'M03_00019', 'M03_00008', 'M03_00007', 'M03_00005', 'M03_00013', 'M03_00012', 'M03_00018', 'M03_00006']",
3,ok,rag,T21,21,Refactor architecture safely,18.49811600112915,37.5,0.0,0.0,0.0,10.0,,,0,,,92.84444444444443,81.9671556684706,0,3,8,0,4,0,2,0,6,2,20,0,322,16.229559898376465,0,"['01_product_principles', '04_session_workflows']",[],[],
3,ok,dag,T21,21,Refactor architecture safely,14.431748781840009,37.5,0.0,0.0,0.0,0.0,,,0,,,92.17777777777778,75.99710040622287,0,3,8,0,4,0,2,0,6,0,20,0,352,21.602609634399414,0,"['01_product_principles', '04_session_workflows']",[],[],
3,ok,cag,T21,21,Refactor architecture safely,54.211618852191506,37.5,0.0,100.0,50.0,70.0,100.0,31.25,958,0.10438413361169102,0,71.06666666666666,75.09521855248346,0,3,8,0,4,2,2,2,6,14,20,0,1302,22.414303302764893,20,"['01_product_principles', '04_session_workflows']","['T20', 'T17', 'T01', 'T15', 'T16', 'T14', 'T10', 'T09', 'T04', 'T11', 'T02', 'T07', 'T19', 'T03', 'T13', 'T05', 'T08', 'T06', 'T12', 'T18']","['M03_00020', 'M03_00017', 'M03_00001', 'M03_00015', 'M03_00016', 'M03_00014', 'M03_00010', 'M03_00009', 'M03_00004', 'M03_00011', 'M03_00002', 'M03_00007', 'M03_00019', 'M03_00003', 'M03_00013', 'M03_00005', 'M03_00008', 'M03_00006', 'M03_00012', 'M03_00018']",
3,ok,rag,T22,22,Add cross-lane feature,18.296241523258274,14.285714285714285,0.0,50.0,25.0,14.285714285714285,,,0,,,91.02222222222223,81.45907296074762,0,1,7,0,4,1,2,1,6,3,21,0,404,16.68683433532715,0,"['01_product_principles', '02_behavior_science', '06_testing']",[],[],
3,ok,dag,T22,22,Add cross-lane feature,23.790709034965154,14.285714285714285,0.0,100.0,50.0,14.285714285714285,,,0,,,90.35555555555555,31.572490798102482,0,1,7,0,4,2,2,2,6,3,21,0,434,61.584758281707764,0,"['01_product_principles', '02_behavior_science', '06_testing']",[],[],
3,ok,cag,T22,22,Add cross-lane feature,23.47382311259376,14.285714285714285,0.0,0.0,0.0,42.857142857142854,100.0,32.30769230769231,1013,0.09871668311944719,0,68.02222222222223,79.36008903715346,0,1,7,0,4,0,2,0,6,9,21,0,1439,18.57591986656189,21,"['01_product_principles', '02_behavior_science', '06_testing']","['T20', 'T17', 'T21', 'T01', 'T14', 'T15', 'T04', 'T16', 'T10', 'T11', 'T13', 'T19', 'T09', 'T07', 'T12', 'T02', 'T05', 'T03', 'T08', 'T06', 'T18']","['M03_00020', 'M03_00017', 'M03_00021', 'M03_00001', 'M03_00014', 'M03_00015', 'M03_00004', 'M03_00016', 'M03_00010', 'M03_00011', 'M03_00013', 'M03_00019', 'M03_00009', 'M03_00007', 'M03_00012', 'M03_00002', 'M03_00005', 'M03_00003', 'M03_00008', 'M03_00006', 'M03_00018']",
3,ok,rag,T23,23,Preserve schema with migration,28.96897797803892,42.857142857142854,25.0,50.0,37.5,9.090909090909092,,,0,,,91.91111111111111,84.20746591356065,0,3,7,1,4,1,2,2,6,2,22,0,364,14.21328067779541,0,"['03_local_data', '06_testing', '05_safety']",[],[],
3,ok,dag,T23,23,Preserve schema with migration,28.08349548339018,28.57142857142857,25.0,100.0,62.5,4.545454545454546,,,0,,,91.24444444444444,63.85835064782037,0,2,7,1,4,2,2,3,6,1,22,0,394,32.52748441696167,0,"['03_local_data', '06_testing', '05_safety']",[],[],
3,ok,cag,T23,23,Preserve schema with migration,31.18853822075512,57.14285714285714,25.0,50.0,37.5,40.909090909090914,100.0,33.33333333333333,1062,0.09416195856873823,0,67.82222222222222,71.81082063251071,15.0,4,7,1,4,1,2,2,6,9,22,1,1448,25.370261430740356,22,"['03_local_data', '06_testing', '05_safety']","['T20', 'T17', 'T14', 'T04', 'T21', 'T16', 'T01', 'T10', 'T22', 'T15', 'T13', 'T11', 'T09', 'T19', 'T12', 'T02', 'T07', 'T03', 'T08', 'T05', 'T18', 'T06']","['M03_00020', 'M03_00017', 'M03_00014', 'M03_00004', 'M03_00021', 'M03_00016', 'M03_00001', 'M03_00010', 'M03_00022', 'M03_00015', 'M03_00013', 'M03_00011', 'M03_00009', 'M03_00019', 'M03_00012', 'M03_00002', 'M03_00007', 'M03_00003', 'M03_00008', 'M03_00005', 'M03_00018', 'M03_00006']",
3,ok,rag,T24,24,Harden offline export/import edge cases,11.26122907967959,0.0,0.0,50.0,25.0,8.695652173913043,,,0,,,93.22222222222221,85.07459878921509,0,0,7,0,5,1,2,1,7,2,23,0,305,13.432861089706421,0,"['06_testing', '02_behavior_science']",[],[],
3,ok,dag,T24,24,Harden offline export/import edge cases,3.34437411022647,0.0,0.0,0.0,0.0,4.3478260869565215,,,0,,,92.55555555555556,67.96881198883057,0,0,7,0,5,0,2,0,7,1,23,0,335,28.82806921005249,0,"['06_testing', '02_behavior_science']",[],[],
3,ok,cag,T24,24,Harden offline export/import edge cases,12.694193098823806,0.0,0.0,50.0,25.0,13.043478260869565,100.0,34.32835820895522,1115,0.08968609865470852,0,67.95555555555556,79.72462389204237,0,0,7,0,5,1,2,1,7,3,23,0,1442,18.247838497161865,23,"['06_testing', '02_behavior_science']","['T20', 'T17', 'T16', 'T14', 'T21', 'T01', 'T10', 'T22', 'T04', 'T15', 'T23', 'T11', 'T09', 'T19', 'T02', 'T13', 'T07', 'T12', 'T03', 'T08', 'T05', 'T18', 'T06']","['M03_00020', 'M03_00017', 'M03_00016', 'M03_00014', 'M03_00021', 'M03_00001', 'M03_00010', 'M03_00022', 'M03_00004', 'M03_00015', 'M03_00023', 'M03_00011', 'M03_00009', 'M03_00019', 'M03_00002', 'M03_00013', 'M03_00007', 'M03_00012', 'M03_00003', 'M03_00008', 'M03_00005', 'M03_00018', 'M03_00006']",
3,ok,rag,T25,25,Handle safety-sensitive domain incident,7.332546671125623,0.0,0.0,33.33333333333333,16.666666666666664,4.166666666666666,,,0,,,91.37777777777778,75.21022266811795,0,0,7,0,4,1,3,1,7,1,24,0,388,22.310799598693848,0,"['02_behavior_science', '06_testing', '05_safety']",[],[],
3,ok,dag,T25,25,Handle safety-sensitive domain incident,11.373270974053275,0.0,0.0,66.66666666666666,33.33333333333333,4.166666666666666,,,0,,,90.71111111111111,79.94931962754993,0,0,7,0,4,2,3,2,7,1,24,0,418,18.045612335205078,0,"['02_behavior_science', '06_testing', '05_safety']",[],[],
3,ok,cag,T25,25,Handle safety-sensitive domain incident,46.26753084844256,42.857142857142854,0.0,100.0,50.0,45.83333333333333,100.0,35.294117647058826,1167,0.0856898029134533,0,64.95555555555555,71.32133881251018,0,3,7,0,4,3,3,3,7,11,24,0,1577,25.810795068740845,24,"['02_behavior_science', '06_testing', '05_safety']","['T20', 'T17', 'T21', 'T16', 'T14', 'T01', 'T24', 'T10', 'T22', 'T04', 'T15', 'T23', 'T12', 'T11', 'T09', 'T02', 'T19', 'T13', 'T07', 'T03', 'T08', 'T05', 'T18', 'T06']","['M03_00020', 'M03_00017', 'M03_00021', 'M03_00016', 'M03_00014', 'M03_00001', 'M03_00024', 'M03_00010', 'M03_00022', 'M03_00004', 'M03_00015', 'M03_00023', 'M03_00012', 'M03_00011', 'M03_00009', 'M03_00002', 'M03_00019', 'M03_00013', 'M03_00007', 'M03_00003', 'M03_00008', 'M03_00005', 'M03_00018', 'M03_00006']",
3,ok,rag,T26,26,Write full-system technical docs,9.325441746287876,0.0,0.0,50.0,25.0,4.0,,,0,,,93.5111111111111,79.03306351767647,0,0,7,0,4,1,2,1,6,1,25,0,292,18.870242834091187,0,"['06_testing', '05_safety']",[],[],
3,ok,dag,T26,26,Write full-system technical docs,10.953939364327324,0.0,0.0,50.0,25.0,8.0,,,0,,,92.84444444444443,82.54949198828803,0,0,7,0,4,1,2,1,6,2,25,0,322,15.705457210540771,0,"['06_testing', '05_safety']",[],[],
3,ok,cag,T26,26,Write full-system technical docs,6.3619931544197925,0.0,0.0,100.0,50.0,20.0,100.0,36.231884057971016,1221,0.0819000819000819,0,65.88888888888889,70.31042655309041,15.0,0,7,0,4,2,2,2,6,5,25,1,1535,26.720616102218628,25,"['06_testing', '05_safety']","['T20', 'T17', 'T21', 'T16', 'T14', 'T24', 'T01', 'T10', 'T25', 'T22', 'T04', 'T15', 'T23', 'T12', 'T11', 'T09', 'T19', 'T02', 'T13', 'T07', 'T03', 'T08', 'T05', 'T18', 'T06']","['M03_00020', 'M03_00017', 'M03_00021', 'M03_00016', 'M03_00014', 'M03_00024', 'M03_00001', 'M03_00010', 'M03_00025', 'M03_00022', 'M03_00004', 'M03_00015', 'M03_00023', 'M03_00012', 'M03_00011', 'M03_00009', 'M03_00019', 'M03_00002', 'M03_00013', 'M03_00007', 'M03_00003', 'M03_00008', 'M03_00005', 'M03_00018', 'M03_00006']",
3,ok,rag,T27,27,Expand cross-module test coverage,20.4797321750911,28.57142857142857,0.0,50.0,25.0,7.6923076923076925,,,0,,,91.8,77.05233838823106,0,2,7,0,4,1,2,1,6,2,26,0,369,20.65289545059204,0,"['06_testing', '05_safety', '04_session_workflows']",[],[],
3,ok,dag,T27,27,Expand cross-module test coverage,12.851153464494315,28.57142857142857,0.0,0.0,0.0,3.8461538461538463,,,0,,,91.13333333333333,68.70728784137302,0,2,7,0,4,0,2,0,6,1,26,0,399,28.163440942764282,0,"['06_testing', '05_safety', '04_session_workflows']",[],[],
